,video_name,tag
3007,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 29.06.2023.mp4_53900-55650_Clear_14.mp4,Clear
3008,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 29.06.2023.mp4_55733-57483_Clear_15.mp4,Clear
3009,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 29.06.2023.mp4_67600-69350_Clear_16.mp4,Clear
3010,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 29.06.2023.mp4_67600-69350_Clear_17.mp4,Clear
3011,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_2867-4617_Clear_3.mp4,Clear
3012,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_8300-10050_Clear_4.mp4,Clear
3013,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_14267-16017_Clear_5.mp4,Clear
3014,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_31067-32817_Clear_7.mp4,Clear
3015,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_31067-32817_Clear_8.mp4,Clear
3016,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_43067-44817_Clear_10.mp4,Clear
3017,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_47900-49650_Clear_11.mp4,Clear
3018,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_56133-57883_Clear_12.mp4,Clear
3019,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_56167-57917_Clear_13.mp4,Clear
3020,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_64467-66217_Clear_14.mp4,Clear
3021,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_65900-67650_Clear_15.mp4,Clear
3022,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_71167-72917_Clear_16.mp4,Clear
3023,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.45m - 27.06.2023.mp4_80467-82217_Clear_18.mp4,Clear
3024,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_10063-11813_Clear_4.mp4,Clear
3025,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_19860-21610_Clear_5.mp4,Clear
3026,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_25858-27608_Clear_6.mp4,Clear
3027,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_37154-38904_Clear_8.mp4,Clear
3028,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_40753-42503_Clear_10.mp4,Clear
3029,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_51049-52799_Clear_11.mp4,Clear
3030,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_54415-56165_Clear_13.mp4,Clear
3031,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_52949-54699_Clear_12.mp4,Clear
3032,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_61779-63529_Clear_14.mp4,Clear
3033,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_66978-68728_Clear_15.mp4,Clear
3034,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_66978-68728_Clear_16.mp4,Clear
3035,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_76208-77958_Clear_17.mp4,Clear
3036,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Tres Bien Z - Aachen - 1.50m - 01.07.2023.mp4_77641-79391_Clear_18.mp4,Clear
3037,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_1633-3383_Clear_3.mp4,Clear
3038,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_8833-10583_Clear_4.mp4,Clear
3039,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_13567-15317_Clear_5.mp4,Clear
3040,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_20633-22383_Clear_6.mp4,Clear
3041,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_32133-33883_Clear_7.mp4,Clear
3042,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_35900-37650_Clear_8.mp4,Clear
3043,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_35900-37650_Clear_9.mp4,Clear
3044,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_45333-47083_Clear_10.mp4,Clear
3045,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_54433-56183_Clear_12.mp4,Clear
3046,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_54500-56250_Clear_13.mp4,Clear
3047,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_59767-61517_Clear_14.mp4,Clear
3048,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_61300-63050_Clear_15.mp4,Clear
3049,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_69167-70917_Clear_16.mp4,Clear
3050,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Aachen - 1.45m - 27.06.2023.mp4_69167-70917_Clear_17.mp4,Clear
3051,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_4633-6383_Clear_3.mp4,Clear
3052,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_9567-11317_Clear_4.mp4,Clear
3053,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_21133-22883_Clear_7.mp4,Clear
3054,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_26333-28083_Clear_9.mp4,Clear
3055,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_38667-40417_Clear_11.mp4,Clear
3056,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_29400-31150_Clear_10.mp4,Clear
3057,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_44833-46583_Clear_12.mp4,Clear
3058,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_56667-58417_Clear_14.mp4,Clear
3059,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_62900-64650_Clear_17.mp4,Clear
3060,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_64367-66117_Clear_18.mp4,Clear
3061,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_72900-74650_Clear_20.mp4,Clear
3062,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 01.09.2023.mp4_72900-74650_Clear_19.mp4,Clear
3063,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_11433-13183_Clear_4.mp4,Clear
3064,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_3600-5350_Clear_3.mp4,Clear
3065,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_17567-19317_Clear_5.mp4,Clear
3066,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_31067-32817_Clear_7.mp4,Clear
3067,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_31100-32850_Clear_8.mp4,Clear
3068,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_37967-39717_Clear_10.mp4,Clear
3069,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_39567-41317_Clear_11.mp4,Clear
3070,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_45600-47350_Clear_12.mp4,Clear
3071,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_56367-58117_Clear_15.mp4,Clear
3072,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_56333-58083_Clear_14.mp4,Clear
3073,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_61767-63517_Clear_16.mp4,Clear
3074,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_63300-65050_Clear_17.mp4,Clear
3075,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_70667-72417_Clear_18.mp4,Clear
3076,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_74867-76617_Clear_19.mp4,Clear
3077,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Tim Gredley - Medoc de Toxandria - Milan - 1.60m - 31.08.2023.mp4_81933-83683_Clear_20.mp4,Clear
3078,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_4033-5783_Clear_3.mp4,Clear
3079,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_11200-12950_Clear_4.mp4,Clear
3080,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_16733-18483_Clear_5.mp4,Clear
3081,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_16733-18483_Clear_6.mp4,Clear
3082,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_25200-26950_Clear_7.mp4,Clear
3083,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_26633-28383_Clear_8.mp4,Clear
3084,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_39333-41083_Clear_10.mp4,Clear
3085,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_44167-45917_Clear_11.mp4,Clear
3086,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_56300-58050_Clear_13.mp4,Clear
3087,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_56333-58083_Clear_14.mp4,Clear
3088,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_61700-63450_Clear_15.mp4,Clear
3089,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_63133-64883_Clear_16.mp4,Clear
3090,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Aaron Z - Lier - 1.35m - 01.09.2023.mp4_63133-64883_Clear_17.mp4,Clear
3091,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_4133-5883_Clear_3.mp4,Clear
3092,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_10033-11783_Clear_4.mp4,Clear
3093,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_19767-21517_Clear_5.mp4,Clear
3094,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_23367-25117_Clear_6.mp4,Clear
3095,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_31167-32917_Clear_7.mp4,Clear
3096,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_35933-37683_Clear_9.mp4,Clear
3097,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_37367-39117_Clear_10.mp4,Clear
3098,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_45533-47283_Clear_11.mp4,Clear
3099,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_49733-51483_Clear_12.mp4,Clear
3100,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_56767-58517_Clear_14.mp4,Clear
3101,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_56767-58517_Clear_13.mp4,Clear
3102,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_65200-66950_Clear_15.mp4,Clear
3103,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_67133-68883_Clear_16.mp4,Clear
3104,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 01.09.2023.mp4_67133-68883_Clear_17.mp4,Clear
3105,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_2367-4117_Clear_3.mp4,Clear
3106,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_10167-11917_Clear_4.mp4,Clear
3107,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_15533-17283_Clear_5.mp4,Clear
3108,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_28067-29817_Clear_7.mp4,Clear
3109,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_37667-39417_Clear_9.mp4,Clear
3110,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_39533-41283_Clear_10.mp4,Clear
3111,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_48533-50283_Clear_12.mp4,Clear
3112,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_40867-42617_Clear_11.mp4,Clear
3113,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_52133-53883_Clear_14.mp4,Clear
3114,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_60433-62183_Clear_15.mp4,Clear
3115,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 03.09.2023.mp4_60433-62183_Clear_16.mp4,Clear
3116,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_2267-4017_Clear_3.mp4,Clear
3117,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_15100-16850_Clear_6.mp4,Clear
3118,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_16500-18250_Clear_7.mp4,Clear
3119,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_24133-25883_Clear_8.mp4,Clear
3120,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_27700-29450_Clear_9.mp4,Clear
3121,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_32933-34683_Clear_10.mp4,Clear
3122,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_40600-42350_Clear_13.mp4,Clear
3123,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_45333-47083_Clear_14.mp4,Clear
3124,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_58133-59883_Clear_16.mp4,Clear
3125,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Con Chacco - Lier - 1.40m - 31.08.2023.mp4_58133-59883_Clear_17.mp4,Clear
3126,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_12633-14383_Clear_4.mp4,Clear
3127,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_12633-14383_Clear_5.mp4,Clear
3128,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_19500-21250_Clear_7.mp4,Clear
3129,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_17567-19317_Clear_6.mp4,Clear
3130,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_25633-27383_Clear_8.mp4,Clear
3131,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_35767-37517_Clear_10.mp4,Clear
3132,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_35767-37517_Clear_11.mp4,Clear
3133,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_43633-45383_Clear_12.mp4,Clear
3134,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_53533-55283_Clear_14.mp4,Clear
3135,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.45m - 31.08.2023.mp4_59967-61717_Clear_15.mp4,Clear
3136,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.55m - 01.09.2023.mp4_2333-4083_Clear_3.mp4,Clear
3137,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.55m - 01.09.2023.mp4_15567-17317_Clear_5.mp4,Clear
3138,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.55m - 01.09.2023.mp4_8167-9917_Clear_4.mp4,Clear
3139,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.55m - 01.09.2023.mp4_20767-22517_Clear_6.mp4,Clear
3140,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.55m - 01.09.2023.mp4_25367-27117_Clear_8.mp4,Clear
3141,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.55m - 01.09.2023.mp4_38133-39883_Clear_11.mp4,Clear
3142,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.55m - 01.09.2023.mp4_47633-49383_Clear_12.mp4,Clear
3143,/content/drive/MyDrive/AI R&D Project/Equestrian/dataset_temp3/train/Clear/Robert Murphy - Imbeer - Lier - 1.55m - 01.09.2023.mp4_51100-52850_Clear_13.mp4,Clear
